Delivery Market Name,Campaign,Channel,Date,Com sent,with success,Nb of Opening,Nb of Clicks,Transactions generated,Turnover,Turnover Online,Turnover Offline,Nb of Items Bought
France,Clienteling_Tactical_FR_A&M_IRIS_112020,Clienteling,2020-10-29 00:00:00,1612,339,0,0,9,6677.15,305,6372,112
France,Delivery_Réveil_Inactifs -15%,Email,2020-05-18 00:00:00,1985,1977,804,120,48,6651.530000000001,1380,5272,193
France,Tactical_SMS_fr_VAD_LBM_2_Léa_20201204,SMS/MMS,2020-12-04 00:00:00,314,292,0,0,27,6633.8,110,6524,182
France,20200828_MailingAuto_Anniv_Boutique,Direct Mail,2020-08-28 00:00:00,2507,2507,0,0,35,6548.5,0,6549,176
France,Delivery_fr_Gants_Blancs_20200415,Email,2020-04-15 00:00:00,65878,64542,19040,2357,35,6508.55,0,6509,215
France,Delivery_fr_Bee_day_20200520,Email,2020-05-20 00:00:00,252513,250105,37430,2796,52,6340.16,0,6340,274
France,Clienteling_Tactical_FR_Cabine_LBM_June2020,Clienteling,2020-06-09 00:00:00,380,79,0,0,16,6285.25,0,6285,122
France,Tactical_SMS_fr_VAD_LBM_2_Claudia_20201204,SMS/MMS,2020-12-04 00:00:00,378,351,0,0,30,6129.32,0,6129,199
France,Delivery_Réveil_Inactifs -15%,Email,2020-03-23 00:00:00,2049,2036,774,89,40,6097,808,5290,194
France,Delivery_SMS_fr_Institut_Guerlain_20200525,SMS/MMS,2020-05-25 00:00:00,1295,1231,0,0,22,6070.75,0,6071,115
France,Email_Tactical_FR_Bee_Garden_Automne_20201002,Email,2020-10-02 00:00:00,13938,13103,3680,194,23,5959.7,29,5931,166
France,20201228_MailingAuto_Anniv_Boutique,Direct Mail,2020-12-28 00:00:00,2532,2532,0,0,31,5939.7699999999995,0,5940,224
France,Tactical_SMS_fr_couronnes_20201211,SMS/MMS,2020-12-11 00:00:00,2128,2014,0,0,39,5797.12,204,5593,208
France,MMAG Noël 2020 Churners Echantillon,Direct Mail,2020-10-19 00:00:00,999,999,0,0,46,5792.99,1053,4740,184
France,Tactical_SMS_fr_VAD_LBM_1_claudia_20201203,SMS/MMS,2020-12-03 00:00:00,378,343,0,0,21,5726.2,0,5726,130
France,Email_tactical_FR_Xmas_OCA_20201210,Email,2020-12-10 00:00:00,281912,278763,51636,7960,66,5664.049999999999,3494,2170,146
France,Email_tactical_FR_dernier_JourJ_20200921,Email,2020-09-21 00:00:00,197284,193907,27899,3455,38,5430.46,4286,1145,102
France,Clienteling_Tactical_FR_Shalimar_20201012,Clienteling,2020-10-12 00:00:00,4900,226,0,0,29,5328.250000000001,0,5328,169
France,Delivery_fr_Terracotta_20200319,Email,2020-03-25 00:00:00,196582,195176,44035,5918,29,5321.5,0,5322,177
France,Delivery_fr_instituts_20200616,Email,2020-06-17 00:00:00,1808,1010,390,33,18,5109.4,0,5109,84
France,Delivery_Abandon_Panier_mmtro_202003,Email,2020-03-11 00:00:00,254,254,188,98,45,5065.179999999999,0,5065,264
France,Delivery_fr_OI_20200520,Email,2020-05-20 00:00:00,11703,10823,3366,678,24,5061.55,0,5062,152
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202002,SMS/MMS,2020-02-29 00:00:00,781,747,0,0,37,5020,0,5020,120
France,Delivery_SMS_fr_Boutique_20200605,SMS/MMS,2020-06-05 00:00:00,20012,17080,0,0,27,4982.82,0,4983,143
France,LEAFLETOI_HP Juillet 2020,Direct Mail,2020-07-27 00:00:00,15452,15452,0,0,15,4775.71,2800,1975,55
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202003,SMS/MMS,2020-03-12 00:00:00,412,395,0,0,27,4720.36,0,4720,135
France,Mailing Postal OP VIP AR Octobre 2020_1,Direct Mail,2020-10-08 00:00:00,498,498,0,0,26,4681.2,889,3792,130
France,Delivery_fr_masterclass_20200427,Email,2020-04-28 00:00:00,140997,139830,27749,2008,28,4672.5,0,4673,151
France,Delivery_fr_Ete7_Common_targeting_20200811,Email,2020-08-12 00:00:00,6591,5757,1614,200,19,4477.7,0,4478,97
France,Email_Auto_FR_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_202011,Email,2020-11-30 00:00:00,1402,1347,803,480,31,4372.52,300,4073,163
France,Delivery_Ete6_NSL_Common_targeting_20200804,Email,2020-08-05 00:00:00,6617,5780,1567,157,29,4349.82,0,4350,155
France,MMAG Noël 2020 Espaces Echantillon,Direct Mail,2020-10-19 00:00:00,499,499,0,0,33,4310.3,68,4242,153
France,Delivery_Ete6_SNL_Full_Base_20200804,Email,2020-08-05 00:00:00,298216,295016,27301,2448,42,4282.72,0,4283,181
France,Email_tactical_FR_Repasse_LPRN_20201001,Email,2020-10-02 00:00:00,204173,201106,19069,1514,29,4187.3,998,3189,123
France,20200628_MailingAuto_Anniv_Boutique,Direct Mail,2020-06-28 00:00:00,2455,2455,0,0,28,4177.5,0,4178,129
France,Delivery_fr_Habit_Rouge_Common_targeting_20200807,Email,2020-08-07 00:00:00,6604,5765,1997,238,34,4045.34,0,4045,135
France,Delivery_fr_pcis_Fermeture_Exceptionnelle_20200316,Email,2020-03-16 00:00:00,267359,263851,77844,1981,22,4009.5,0,4010,122
France,Delivery_fr_Rouge_G_20200401,Email,2020-04-01 00:00:00,199530,198226,43033,3110,37,3980.45,0,3980,261
France,20201211_MailingAuto_NouveauClient,Direct Mail,2020-12-11 00:00:00,156,156,0,0,1,3793.93,0,3794,51
France,Clienteling_Tactical_FR_OPCabines_Oct2020,Clienteling,2020-09-28 00:00:00,1171,249,0,0,14,3590.9,0,3591,97
France,Mailing Postal MMAG Septembre 2020 Espaces Echantillon,Direct Mail,2020-07-24 00:00:00,523,523,0,0,36,3577.65,0,3578,127
France,Delivery_SMS_fr_Gants_Blancs_20200525,SMS/MMS,2020-05-25 00:00:00,10012,8817,0,0,29,3528.29,0,3528,111
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202001,SMS/MMS,2020-01-31 00:00:00,659,618,0,0,20,3517.5,0,3518,112
France,Tactical_SMS_fr_VAD_LBM_1_solene_20201203,SMS/MMS,2020-12-03 00:00:00,300,272,0,0,16,3507.1,0,3507,114
Italy,PERSONALIZZAZIONE BEE BOTTLE POS,Email,2020-11-20 00:00:00,1858,1833,1000,192,17,3488.53,209,3280,35
France,20200728_MailingAuto_Anniv_Boutique,Direct Mail,2020-07-28 00:00:00,2427,2427,0,0,24,3455.5,0,3456,100
France,Mailing Postal OP VIPs Septembre 2020 Echantillon,Direct Mail,2020-08-03 00:00:00,2645,2645,0,0,22,3436.24,716,2720,91
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202007,SMS/MMS,2020-07-31 00:00:00,890,848,0,0,26,3422.5,0,3423,94
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-02 00:00:00,37,37,26,11,21,3214.9,930,2285,74
France,20201028_MailingAuto_Anniv_Boutique,Direct Mail,2020-10-28 00:00:00,2915,2915,0,0,25,3206.5,0,3207,83
France,Tactical_SMS_fr_VAD_LBM_2_Solene_20201204,SMS/MMS,2020-12-04 00:00:00,301,276,0,0,12,3163.5,0,3164,99
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202005,SMS/MMS,2020-05-31 00:00:00,535,516,0,0,20,3077.3,0,3077,103
France,202003_FR_MFB_Survey_Email,Email,2020-03-12 00:00:00,1102,1018,585,340,25,2997.17,0,2997,123
France,Mailing Réouverture Espaces Juin 2020 Echantillon,Direct Mail,2020-06-02 00:00:00,388,388,0,0,24,2957.94,305,2653,73
France,OP Cloches VIPs Novembre 2020,Direct Mail,2020-11-03 00:00:00,164,164,0,0,11,2954.25,0,2954,86
France,202001_FR_MFB_Survey_Email,Email,2020-01-31 00:00:00,1084,977,509,297,20,2857.5,0,2858,69
Italy,Copy of Delivery One Shot email IT,Email,2020-10-29 00:00:00,1980,1857,826,43,18,2792.8999999999996,0,2793,33
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-16 00:00:00,50,49,37,14,20,2702.37,945,1757,88
France,Delivery_RougeG_Refill,Email,2020-05-18 00:00:00,475,473,177,9,3,2696.25,0,2696,52
France,20200528_MailingAuto_Anniv_Espace,Direct Mail,2020-05-28 00:00:00,769,769,0,0,9,2638.65,0,2639,49
France,Clienteling_Auto_FR_Contactlist_Top_Buyers_202012,Clienteling,2020-12-31 00:00:00,33321,194,0,0,18,2597.62,0,2598,120
France,202002_FR_MFB_Survey_Email,Email,2020-02-20 00:00:00,1355,1199,647,391,17,2567.9700000000003,0,2568,80
France,Email_Auto_FR_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_202010,Email,2020-10-31 00:00:00,1282,1193,635,365,21,2561.6,69,2493,83
Italy,Welcome email IT 202004,Email,2020-04-30 00:00:00,112,111,44,8,15,2547.5,2548,0,32
France,Tactical_SMS_fr_VAD_LBM_1_lea_20201203,SMS/MMS,2020-12-03 00:00:00,316,290,0,0,15,2478,0,2478,90
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-22 00:00:00,19,19,14,7,10,2452,897,1555,39
France,Delivery_Anniv-15_Auto_Boutique_H,Email,2020-02-01 00:00:00,612,606,275,39,19,2421.25,0,2421,116
France,20200219_MailingAuto_Anniv_Espace,Direct Mail,2020-02-19 00:00:00,793,793,0,0,27,2406.9700000000003,0,2407,116
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-20 00:00:00,23,23,19,10,14,2374.83,1688,687,50
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-29 00:00:00,56,56,28,1,6,2348.1,182,2167,37
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-25 00:00:00,48,48,14,1,5,2281.1,0,2281,58
France,Tactical_SMS_fr_VAD_LBM_1_aline_20201203,SMS/MMS,2020-12-03 00:00:00,151,133,0,0,11,2268.75,0,2269,68
France,Delivery_Réveil_Inactifs -15%,Email,2020-09-03 00:00:00,564,560,191,22,8,2235.75,90,2146,45
France,Clienteling_Auto_FR_Contactlist_Thank_You_202011,Clienteling,2020-11-30 00:00:00,5765,419,0,0,18,2213.1,110,2103,89
France,Email_Auto_FR_Abandoned_Cart_SFCC_202012,Email,2020-12-11 00:00:00,156,156,96,69,32,2194.32,2194,0,41
France,202002_FR_MFB_Survey_Email,Email,2020-02-29 00:00:00,481,452,251,132,9,2157.12,0,2157,77
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-27 00:00:00,73,72,30,8,10,2131.37,191,1941,46
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-29 00:00:00,32,32,16,10,12,2070.27,610,1460,47
France,Nouveau Client : Extract Janvier 2020 – Nouveau Client Décembre 2019,Direct Mail,2020-01-15 00:00:00,917,917,0,0,15,2067.01,0,2067,76
France,Mailing Churners LPRN Boutiques Septembre 2020 Echantillon,Direct Mail,2020-07-27 00:00:00,52,52,0,0,3,2062,0,2062,34
France,Mailing Churners classiques Boutiques Septembre 2020 Echantillon,Direct Mail,2020-07-27 00:00:00,473,473,0,0,13,2007,238,1769,77
France,Delivery_RougeG_CrossSell,Email,2020-01-04 00:00:00,251,251,123,13,5,1948.95,0,1949,26
France,Tactical_SMS_fr_VAD_LBM_1_samantha_20201203,SMS/MMS,2020-12-03 00:00:00,72,59,0,0,7,1894,0,1894,44
France,Delivery_fr_Ete7_exclusiveFB_20200811,Email,2020-08-12 00:00:00,297748,295062,33280,2586,13,1884.95,0,1885,63
France,Delivery_CrossSell,Email,2020-01-21 00:00:00,68,65,24,4,4,1799.5,0,1800,43
France,Delivery_FR_STD_Lundi_20200228,Email,2020-02-28 00:00:00,12109,11278,3834,926,11,1791.37,0,1791,64
France,Clienteling_Tactical_FR_OIBlack_112020,Clienteling,2020-10-29 00:00:00,3232,462,0,0,9,1753.6,378,1376,42
France,Delivery_fr_repasse_fermeture_20200317,Email,2020-03-17 00:00:00,199276,196391,29772,802,15,1750.25,0,1750,74
France,Delivery_Refill,Email,2020-02-01 00:00:00,165,165,81,11,7,1747.75,0,1748,34
France,Delivery_Welcome2_Auto_Fid,Email,2020-01-22 00:00:00,183,182,60,17,11,1741.4699999999998,0,1741,57
France,20201015_MailingAuto_NouveauClient,Direct Mail,2020-10-15 00:00:00,492,492,0,0,5,1696,0,1696,21
France,Delivery_FR_STD_Mercredi_20200228,Email,2020-02-28 00:00:00,12109,11273,4036,1007,18,1674.85,0,1675,99
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-17 00:00:00,39,39,30,16,10,1671.05,517,1154,32
France,Delivery_Auto_AnnivJ_202003,Email,2020-03-11 00:00:00,2549,2530,840,108,14,1658.99,0,1659,77
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-14 00:00:00,89,88,37,4,4,1658.5,0,1659,23
Italy,Delivery Email Personalizzazione Bee Bottle,Email,2020-12-09 00:00:00,1902,1880,683,79,7,1608.9099999999999,0,1609,21
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-01 00:00:00,107,107,35,4,12,1607.25,288,1320,33
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-21 00:00:00,47,47,29,22,11,1603.3899999999999,524,1079,29
France,20201228_MailingAuto_Anniv_Espace,Direct Mail,2020-12-28 00:00:00,781,781,0,0,16,1603.37,0,1603,54
France,Email_Auto_FR_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_202008,Email,2020-08-31 00:00:00,374,355,199,129,7,1596,0,1596,50
France,Delivery_Anniv-15_Auto_Ecommerce_F,Email,2020-02-01 00:00:00,3957,3921,909,118,10,1595.8,0,1596,56
France,Delivery_Refill,Email,2020-01-09 00:00:00,146,144,61,11,5,1594.5,0,1595,42
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-23 00:00:00,14,14,8,6,13,1581.05,394,1188,49
France,Delivery_Abandon_Panier_mmtro_202003,Email,2020-03-12 00:00:00,87,86,42,18,7,1550.5,0,1551,35
France,Tactical_SMS_fr_VAD_LBM_2_Aline_20201204,SMS/MMS,2020-12-04 00:00:00,152,135,0,0,8,1530,0,1530,56
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-23 00:00:00,22,22,17,5,13,1527,692,835,31
France,SMS_Tactical_FR_GL_LYON_BRON_20201112,SMS/MMS,2020-11-13 00:00:00,636,604,0,0,4,1506.15,0,1506,20
France,Delivery_Refill,Email,2020-02-04 00:00:00,84,84,48,7,7,1463,0,1463,28
France,Clienteling_Auto_FR_Contactlist_Churners_202011,Clienteling,2020-11-30 00:00:00,29401,737,0,0,8,1447.5,248,1200,59
France,20200220_MailingAuto_NouveauClient,Direct Mail,2020-02-20 00:00:00,489,489,0,0,10,1435.62,0,1436,47
France,Delivery_Refill,Email,2020-02-27 00:00:00,151,151,74,11,9,1423.49,0,1423,53
France,Delivery_Anniv-15_Auto_Boutique_F,Email,2020-02-25 00:00:00,543,541,255,31,15,1416.49,0,1416,72
France,Delivery_CrossSell,Email,2020-02-14 00:00:00,11,11,1,0,1,1405,0,1405,12
France,Delivery_Abandon_Panier_mmtro,Email,2020-03-03 00:00:00,39,39,37,21,10,1336.98,0,1337,68
Italy,Welcome email IT 202005,Email,2020-05-31 00:00:00,110,110,77,9,18,1335,1335,0,24
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-06 00:00:00,19,19,10,3,4,1317.97,650,668,19
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-07 00:00:00,61,61,16,0,7,1309.8,0,1310,54
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-06 00:00:00,61,60,27,6,4,1279,0,1279,13
France,Delivery_Refill,Email,2020-02-16 00:00:00,193,193,85,8,2,1263.07,0,1263,16
France,Delivery_Réveil_Inactifs -15%,Email,2020-05-22 00:00:00,73,73,29,8,6,1256,0,1256,27
Italy,Email_Auto_IT_Welcome_202012,Email,2020-12-31 00:00:00,256,254,187,36,10,1246,1246,0,13
France,Tactical_SMS_fr_VAD_LBM_2_Ouissam_20201204,SMS/MMS,2020-12-04 00:00:00,187,168,0,0,11,1238,0,1238,46
France,Mailing Opé Cabines GL Haussmann S45 Novembre 2020,Direct Mail,2020-10-14 00:00:00,949,949,0,0,2,1201.9,0,1202,16
France,Delivery_Réveil_Inactifs -15%,Email,2020-05-24 00:00:00,99,99,47,8,6,1199.24,0,1199,38
France,Delivery_Anniv-15_Auto_Boutique_F,Email,2020-06-03 00:00:00,554,547,217,27,16,1192.7199999999998,0,1193,56
France,Delivery_Welcome1_Auto_Fid,Email,2020-01-14 00:00:00,117,106,52,21,9,1177.3,0,1177,37
France,Delivery_Réveil_Inactifs -25%,Email,2020-06-15 00:00:00,138,138,59,16,6,1176.99,0,1177,32
France,Delivery_Réveil_Inactifs -25%,Email,2020-09-09 00:00:00,99,95,44,14,5,1176.25,356,821,16
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-12 00:00:00,28,28,23,8,9,1174.1,273,901,41
France,Tactical_SMS_fr_VAD_LBM_1_Ouissam_20201203,SMS/MMS,2020-12-03 00:00:00,186,163,0,0,9,1170.5,84,1087,46
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-14 00:00:00,106,106,71,33,12,1170.15,256,915,41
Italy,Email_Tactial_IT_NewsletterRequalification_20200730,Email,2020-07-31 00:00:00,17594,15013,5674,1440,6,1165.75,0,1166,15
France,Clienteling_Tactical_FR_CabineSUPP_202011,Clienteling,2020-11-10 00:00:00,1138,48,0,0,6,1147.6,0,1148,24
France,Delivery_Réveil_Inactifs -15%,Email,2020-04-12 00:00:00,74,74,21,4,7,1146.5,0,1147,37
Italy,Welcome email IT 202009,Email,2020-09-28 00:00:00,56,54,43,11,8,1145,1145,0,11
France,Delivery_fr_Habit_Rouge_exclusive_guerlain_20200807,Email,2020-08-07 00:00:00,2183,1383,385,47,10,1142.85,0,1143,26
France,Delivery_Refill,Email,2020-02-02 00:00:00,187,186,90,11,3,1128.5,0,1129,26
France,20200928_MailingAuto_Anniv_Espace,Direct Mail,2020-09-28 00:00:00,784,784,0,0,7,1126.1,0,1126,28
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-05 00:00:00,24,24,18,10,9,1118.6399999999999,160,959,35
France,Delivery_Welcome2_Auto_Fid,Email,2020-01-20 00:00:00,174,174,74,19,10,1115.9,0,1116,43
France,Delivery_Refill,Email,2020-02-05 00:00:00,92,91,39,6,7,1108.5,0,1109,26
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-02 00:00:00,74,74,29,6,9,1099.5900000000001,0,1100,54
France,Delivery_Refill,Email,2020-02-03 00:00:00,144,144,60,6,6,1095.1,0,1095,24
France,Tactical_SMS_fr_VAD_LBM_1_hadger_20201203,SMS/MMS,2020-12-03 00:00:00,149,130,0,0,7,1092.7,0,1093,61
France,Delivery_Refill,Email,2020-01-23 00:00:00,235,230,98,12,8,1053.4,0,1053,38
France,Delivery_Refill,Email,2020-02-06 00:00:00,184,182,81,8,9,1052.97,0,1053,37
France,Clienteling_Auto_FR_Contactlist_Top_Visitors_202012,Clienteling,2020-12-31 00:00:00,40230,164,0,0,7,1041.74,0,1042,49
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-19 00:00:00,15,15,8,4,10,1037.88,641,397,35
France,Delivery_Refill,Email,2020-01-25 00:00:00,208,208,106,23,4,1036.4,0,1036,25
France,SMS_Tactical_FR_GL_Strasbourg_20201112,SMS/MMS,2020-11-13 00:00:00,1563,1490,0,0,5,1018.5000000000001,0,1019,36
France,Delivery_Refill,Email,2020-02-13 00:00:00,266,265,117,4,5,1002,0,1002,27
France,SMS_Tactical_FR_GL_Toulouse_20201112,SMS/MMS,2020-11-13 00:00:00,828,783,0,0,6,991.9,0,992,36
France,OP BOX SLEEPING AR Eco Octobre 2020,Direct Mail,2020-10-12 00:00:00,1847,1847,0,0,4,990.25,990,0,10
France,Delivery_CrossSell,Email,2020-01-16 00:00:00,58,57,27,4,2,975.8,0,976,34
France,Delivery_Abandon_Panier_mmtro,Email,2020-02-16 00:00:00,32,32,23,11,4,974.5,232,743,24
France,Delivery_CrossSell,Email,2020-01-01 00:00:00,87,87,38,13,3,965,0,965,10
France,Email_tactical_FR_Institut_20201216,Email,2020-12-16 00:00:00,15087,13923,3203,406,9,963.47,0,963,58
France,MailingPostal Espaces Mars2020 Echantillon,Direct Mail,2020-02-05 00:00:00,445,445,0,0,12,948.2,0,948,26
France,Delivery_Welcome1_Auto_Prospect,Email,2020-01-24 00:00:00,28,24,13,4,3,943.75,0,944,10
France,Clienteling_Auto_FR_Contactlist_Birthday_202011,Clienteling,2020-11-30 00:00:00,733,45,0,0,4,940.75,623,318,20
France,Delivery_RougeG_CrossSell,Email,2020-02-04 00:00:00,15,15,7,3,3,936.5,0,937,28
France,Delivery_Réveil_Inactifs -15%,Email,2020-11-27 00:00:00,78,78,39,10,2,916.5,765,152,8
Italy,Welcome email IT 202006,Email,2020-06-30 00:00:00,72,71,57,15,10,904,904,0,12
France,Delivery_Refill,Email,2020-01-15 00:00:00,111,111,65,8,8,899,0,899,36
France,Delivery_Relance_Echantillons,Email,2020-05-18 00:00:00,785,785,469,48,9,875.4,0,875,45
France,Delivery_CrossSell,Email,2020-01-17 00:00:00,58,57,20,4,2,874.5,0,875,16
France,Email_Auto_FR_Abandoned_Cart_SFCC_202012,Email,2020-12-10 00:00:00,114,114,51,34,11,873.97,817,57,21
France,Delivery_Réveil_Inactifs -15%,Email,2020-03-25 00:00:00,134,134,68,9,5,872.04,143,729,25
France,Tactical_SMS_fr_VAD_LBM_2_Samantha_20201204,SMS/MMS,2020-12-04 00:00:00,72,57,0,0,4,864,0,864,24
Italy,Welcome email IT 202007,Email,2020-07-30 00:00:00,75,74,56,18,10,860.5,861,0,11
France,Delivery_Refill,Email,2020-02-23 00:00:00,244,240,103,18,2,860.25,0,860,8
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-03 00:00:00,79,78,26,3,7,853.25,37,817,24
France,Delivery_Refill,Email,2020-06-18 00:00:00,147,147,84,15,5,851,0,851,23
France,Delivery_MonGuerlain_Refill_EDPF,Email,2020-10-13 00:00:00,1,1,1,0,1,844.9,0,845,3
France,Delivery_Réveil_Inactifs -25%,Email,2020-06-20 00:00:00,94,94,37,11,5,841.87,0,842,21
Italy,Welcome email IT 202003,Email,2020-03-31 00:00:00,62,62,45,5,9,835,835,0,9
France,Delivery_Abandon_Panier_mmtro,Email,2020-01-26 00:00:00,8,8,7,4,4,820,660,160,9
France,Delivery_Réveil_Inactifs -15%,Email,2020-08-06 00:00:00,77,77,24,6,2,819,219,600,5
France,Delivery_QuestionnaireSatisfaction_Boutique_PostAchat_MFB_SMS_202008,SMS/MMS,2020-08-04 00:00:00,97,92,0,0,7,811.5,0,812,22
Italy,Email_Auto_IT_Welcome_202011,Email,2020-11-30 00:00:00,250,246,173,40,13,808,808,0,16
France,Delivery_CrossSell,Email,2020-02-05 00:00:00,12,12,6,0,3,804,0,804,16
France,20200728_MailingAuto_Anniv_Espace,Direct Mail,2020-07-28 00:00:00,572,572,0,0,8,785.5,0,786,30
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-11 00:00:00,79,78,34,2,4,776.5,0,777,20
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-28 00:00:00,77,76,30,6,5,776.12,345,431,17
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-01 00:00:00,59,58,20,5,6,775,139,636,25
France,Delivery_Réveil_Inactifs -15%,Email,2020-01-25 00:00:00,83,83,34,9,4,767.5,0,768,16
France,Delivery_Refill,Email,2020-02-20 00:00:00,240,238,87,18,4,763,0,763,23
France,202001_FR_MFB_Survey_Email,Email,2020-01-06 00:00:00,103,100,48,28,6,759.5,0,760,20
France,Delivery_Réveil_Inactifs -15%,Email,2020-02-05 00:00:00,65,65,23,5,3,746.5,0,747,10
France,Delivery_Réveil_Inactifs -15%,Email,2020-12-28 00:00:00,76,75,28,8,3,744.5,0,745,30
